사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하차총승객수,연월,월일,등록일자
2019-03-25,월,3호선,오금,4561,4580,9141,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,방이,8268,8494,16762,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,올림픽공원,5431,4877,10308,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,둔촌동,10262,10299,20561,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,상일동,15434,12929,28363,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,고덕,11634,11419,23053,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,명일,9674,10235,19909,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,굽은다리,11096,10533,21629,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,길동,8620,9100,17720,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,강동,22996,19932,42928,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,천호,20990,22466,43456,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,광나루,16500,14994,31494,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,아차산,16561,15777,32338,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,군자,12436,13737,26173,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,장한평,21171,21015,42186,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,답십리,19178,17618,36796,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,마장,7645,7379,15024,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,왕십리,5640,6151,11791,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,행당,10138,8870,19008,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,신금호,7683,7909,15592,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,청구,4974,4521,9495,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,동대문역사문화공원,3665,4116,7781,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,을지로4가,5978,6613,12591,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,종로3가,16129,15628,31757,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,광화문,39091,40927,80018,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,서대문,22761,23339,46100,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,충정로,5707,5853,11560,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,애오개,8637,8611,17248,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,공덕,16892,18111,35003,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,마포,16996,17390,34386,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,여의나루,9416,9736,19152,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,여의도,29700,31878,61578,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,신길,3884,4490,8374,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,영등포시장,10803,11398,22201,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,영등포구청,4418,4561,8979,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,양평,8278,8093,16371,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,오목교,26652,29007,55659,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,목동,21642,23541,45183,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,신정,16715,13492,30207,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,까치산,34971,33249,68220,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,화곡,34821,32195,67016,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,우장산,18712,18548,37260,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,발산,21136,21237,42373,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,마곡,8004,7274,15278,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,송정,10865,10269,21134,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,김포공항,8149,6858,15007,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,개화산,6936,6569,13505,Mar-19,03월 25일,20190328
2019-03-25,월,5호선,방화,8315,7870,16185,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,여주,2686,2490,5176,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,세종대왕릉,284,283,567,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,부발,2022,2003,4025,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,이천,2873,2987,5860,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,신둔도예촌,1640,1373,3013,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,곤지암,2413,2481,4894,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,초월,3051,2990,6041,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,경기광주,7882,7493,15375,Mar-19,03월 25일,20190328
2019-03-25,월,경강선,삼동,2490,2126,4616,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,이매,1347,1234,2581,Mar-19,03월 25일,20190328
2019-03-25,월,신분당선,판교,4449,4297,8746,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,인천,1059,1794,2853,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,신포,2251,2278,4529,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,숭의,4450,4192,8642,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,인하대,8340,7887,16227,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,송도,3430,3135,6565,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,연수,5728,5694,11422,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,원인재,5091,5347,10438,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,남동인더스파크,2455,2773,5228,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,호구포,4156,4155,8311,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,인천논현,7132,7760,14892,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,소래포구,5242,4601,9843,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,월곶,2928,2568,5496,Mar-19,03월 25일,20190328
2019-03-25,월,수인선,달월,81,46,127,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,춘천,1983,2113,4096,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,남춘천,2997,3253,6250,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,김유정,284,314,598,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,강촌,645,547,1192,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,백양리,64,117,181,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,굴봉산,126,109,235,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,가평,2022,2053,4075,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,상천,346,302,648,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,청평,1944,1818,3762,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,대성리,479,417,896,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,마석,4580,4425,9005,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,천마산,1950,1723,3673,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,평내호평,7069,6916,13985,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,금곡,1906,1818,3724,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,사릉,4305,4148,8453,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,퇴계원,4385,3927,8312,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,별내,3052,2877,5929,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,갈매,3258,2815,6073,Mar-19,03월 25일,20190328
2019-03-25,월,경춘선,신내,979,946,1925,Mar-19,03월 25일,20190328
2019-03-25,월,인천선,계양,1,0,1,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,서울역,2,0,2,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,문산,6349,6223,12572,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,파주,2582,2004,4586,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,월롱,3598,3388,6986,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,금촌,7644,7614,15258,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,금릉,5368,5279,10647,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,운정,6942,6322,13264,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,야당,5865,5643,11508,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,탄현,9186,8684,17870,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,일산,11222,10904,22126,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,풍산,6316,5733,12049,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,백마,8353,7721,16074,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,곡산,653,617,1270,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,능곡,4417,3976,8393,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,행신,9458,9137,18595,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,강매,3517,2899,6416,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,화전,4113,4022,8135,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,수색,2711,2775,5486,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,디지털미디어시티,2410,2352,4762,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,가좌,6416,5871,12287,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,홍대입구,1764,2086,3850,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,서강대,2668,2675,5343,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,공덕,4080,3485,7565,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,효창공원앞,3424,3606,7030,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,신촌,1223,1618,2841,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,서울역,4671,6342,11013,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,신창,3010,3593,6603,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,온양온천,4982,5112,10094,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,배방,1197,1137,2334,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,아산,3923,3321,7244,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,쌍용,3474,3450,6924,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,봉명,1580,1522,3102,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,지평,62,51,113,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,용문,3719,3587,7306,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,원덕,470,443,913,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,양평,3543,3593,7136,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,오빈,369,337,706,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,아신,764,890,1654,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,국수,998,915,1913,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,신원,256,235,491,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,양수,2016,2079,4095,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,운길산,801,735,1536,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,팔당,789,755,1544,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,도심,3207,2511,5718,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,덕소,7243,7054,14297,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,양정,1067,901,1968,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,도농,11218,9758,20976,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,구리,16038,16510,32548,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,양원,2124,2202,4326,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,망우,8824,8707,17531,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,상봉,6575,6183,12758,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,중랑,6387,6034,12421,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,회기,34067,34080,68147,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,대화,17709,13246,30955,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,주엽,11371,11822,23193,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,정발산,8211,8518,16729,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,마두,9739,10072,19811,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,백석,12888,12891,25779,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,대곡,2045,1503,3548,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,화정,21716,22297,44013,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,원당,13600,12922,26522,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,삼송,18891,18138,37029,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,원흥,9895,9220,19115,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,매교,3111,3229,6340,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,수원시청,12302,13435,25737,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,매탄권선,5559,5236,10795,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,망포,16518,15439,31957,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,영통,11268,11900,23168,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,청명,5094,4804,9898,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,상갈,6765,6235,13000,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,기흥,12785,12416,25201,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,신갈,5718,5550,11268,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,구성,6054,5997,12051,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,죽전,19007,21019,40026,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,보정,3361,2739,6100,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,이매,7040,6432,13472,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,오리,14940,12741,27681,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,미금,19699,21293,40992,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,정자,19317,20765,40082,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,수내,15758,15944,31702,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,서현,29988,30088,60076,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,야탑,32259,34364,66623,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,모란,24680,24694,49374,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,태평,15870,15579,31449,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,가천대,14639,16468,31107,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,선정릉,9680,10404,20084,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,강남구청,11029,12632,23661,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,압구정로데오,16776,18735,35511,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,서울숲,8840,8728,17568,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,수원,10316,6808,17124,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,수서,16039,16188,32227,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,대모산입구,4043,3724,7767,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,개포동,3798,3968,7766,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,구룡,2176,2151,4327,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,도곡,7987,8186,16173,Mar-19,03월 25일,20190328
2019-03-25,월,분당선,한티,16012,17279,33291,Mar-19,03월 25일,20190328
2019-03-25,월,2호선,선릉,12968,22774,35742,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,범계,32409,31665,64074,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,평촌,21248,21075,42323,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,인덕원,29459,29958,59417,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,정부과천청사,13416,13084,26500,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,과천,5687,5072,10759,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,대공원,2362,2575,4937,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,경마공원,1103,1083,2186,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,선바위,11103,8906,20009,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,수리산,5239,4039,9278,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,오이도,11854,11162,23016,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,정왕,11423,12229,23652,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,신길온천,2068,1690,3758,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,안산,15724,13998,29722,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,초지,5860,6352,12212,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,고잔,9942,9407,19349,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,중앙,19177,20310,39487,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,한대앞,10899,10813,21712,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,상록수,24305,24496,48801,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,반월,5358,5136,10494,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,대야미,5208,4715,9923,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,산본,20312,21761,42073,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,소요산,3224,2607,5831,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,동두천,2843,3325,6168,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,보산,1859,1643,3502,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,동두천중앙,4303,4148,8451,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,지행,8354,8200,16554,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,덕정,8521,8429,16950,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,덕계,2503,2120,4623,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,양주,10275,9239,19514,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,녹양,5827,5232,11059,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,가능,8000,7639,15639,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,의정부,21626,22127,43753,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,회룡,14916,14293,29209,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,망월사,11408,11403,22811,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,도봉산,8709,5289,13998,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,도봉,7231,6937,14168,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,방학,11613,11366,22979,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,녹천,6015,4928,10943,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,월계,9153,8392,17545,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,광운대,12585,12365,24950,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,석계,11295,12340,23635,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,신이문,10557,9571,20128,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,외대앞,13010,13038,26048,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,청량리,16557,18171,34728,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,왕십리,17984,18986,36970,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,응봉,2213,1967,4180,Mar-19,03월 25일,20190328
2019-03-25,월,3호선,옥수,51,46,97,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,한남,5151,4879,10030,Mar-19,03월 25일,20190328
2019-03-25,월,경의선,서빙고,2159,2110,4269,Mar-19,03월 25일,20190328
2019-03-25,월,4호선,이촌,4759,3601,8360,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,도화,4836,4435,9271,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,중동,11795,10827,22622,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,온수,9089,8865,17954,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,도원,4826,4862,9688,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,간석,7627,7240,14867,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,부개,11253,10558,21811,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,소사,13019,12271,25290,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,구일,8905,9061,17966,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,인천,3818,2980,6798,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,동인천,18392,17266,35658,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,제물포,14439,13891,28330,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,주안,26846,24984,51830,Mar-19,03월 25일,20190328
2019-03-25,월,1호선,동암,20249,19934,40183,Mar-19,03월 25일,20190328
